f(Cortisol),g(Epinephrine),h(CRH),Arousal
1.93461,0.99913,1.48139,2.38771
1.93461,0.99913,1.48139,2.38771
1.93467,0.99913,1.49618,2.40202
1.93467,0.99913,1.49618,2.40202
1.93534,0.99900,1.46839,2.37579
1.93534,0.99900,1.46839,2.37579
1.93635,0.99899,1.39589,2.30698
1.93635,0.99899,1.39589,2.30698
1.93638,0.99899,1.47770,2.38583
1.93638,0.99899,1.47770,2.38583
1.93718,0.99912,1.40215,2.31395
1.93718,0.99912,1.40215,2.31395
1.93721,0.99912,1.48554,2.39435
1.93721,0.99912,1.48554,2.39435
1.93726,0.99912,1.47948,2.38858
1.93726,0.99912,1.47948,2.38858
1.93797,0.99916,1.39703,2.30982
1.93797,0.99916,1.39703,2.30982
1.93800,0.99916,1.48494,2.39460
1.93800,0.99916,1.48494,2.39460
1.93876,0.99911,1.46287,2.37401
1.93876,0.99911,1.46287,2.37401
1.93881,0.99911,1.48015,2.39074
1.93881,0.99911,1.48015,2.39074
1.93946,0.99909,1.45960,2.37151
1.93946,0.99909,1.45960,2.37151
1.93951,0.99909,1.47776,2.38908
1.93951,0.99909,1.47776,2.38908
1.94016,0.99908,1.46077,2.37327
1.94016,0.99908,1.46077,2.37327
1.94021,0.99907,1.47765,2.38962
1.94021,0.99907,1.47765,2.38962
1.94074,0.99906,1.38535,2.30101
1.94074,0.99906,1.38535,2.30101
1.94077,0.99906,1.47345,2.38606
1.94077,0.99906,1.47345,2.38606
1.94121,0.99908,1.37381,2.29025
1.94121,0.99908,1.37381,2.29025
1.94123,0.99908,1.45616,2.36976
1.94123,0.99908,1.45616,2.36976
1.94203,0.99902,1.40338,2.31953
1.94203,0.99902,1.40338,2.31953
1.94207,0.99902,1.48193,2.39541
1.94207,0.99902,1.48193,2.39541
1.94213,0.99902,1.47111,2.38503
1.94213,0.99902,1.47111,2.38503
1.94178,0.99896,1.27055,2.19075
1.94178,0.99896,1.27055,2.19075
1.94174,0.99895,1.35401,2.27126
1.94174,0.99895,1.35401,2.27126
1.94175,0.99895,1.39289,2.30879
1.94175,0.99895,1.39289,2.30879
1.94029,0.99908,1.39489,2.30892
1.94029,0.99908,1.39489,2.30892
1.94029,0.99908,1.39489,2.30892
1.94029,0.99908,1.39489,2.30892
1.94029,0.99908,1.39489,2.30892
1.94029,0.99908,1.39489,2.30892
1.94035,0.99908,1.48264,2.39363
1.94035,0.99908,1.48264,2.39363
1.94165,0.99886,1.49708,2.40874
1.94165,0.99886,1.49708,2.40874
1.94171,0.99886,1.48362,2.39583
1.94171,0.99886,1.48362,2.39583
1.94143,0.99880,1.38333,2.29845
1.94143,0.99880,1.38333,2.29845
1.94146,0.99880,1.46784,2.38002
1.94146,0.99880,1.46784,2.38002
1.94151,0.99880,1.46093,2.37342
1.94151,0.99880,1.46093,2.37342
1.94222,0.99888,1.38825,2.30402
1.94222,0.99888,1.38825,2.30402
1.94225,0.99887,1.48205,2.39459
1.94225,0.99887,1.48205,2.39459
1.94231,0.99887,1.47509,2.38794
1.94231,0.99887,1.47509,2.38794
1.94335,0.99872,1.38181,2.29878
1.94335,0.99872,1.38181,2.29878
1.94340,0.99872,1.46379,2.37801
1.94340,0.99872,1.46379,2.37801
1.94367,0.99869,1.38963,2.30648
1.94367,0.99869,1.38963,2.30648
1.94370,0.99869,1.47008,2.38423
1.94370,0.99869,1.47008,2.38423
1.94376,0.99869,1.46044,2.37497
1.94376,0.99869,1.46044,2.37497
1.94455,0.99874,1.45650,2.37196
1.94455,0.99874,1.45650,2.37196
1.94457,0.99874,1.47278,2.38772
1.94457,0.99874,1.47278,2.38772
1.94465,0.99873,1.45252,2.36824
1.94465,0.99873,1.45252,2.36824
1.94495,0.99868,1.38567,2.30376
1.94495,0.99868,1.38567,2.30376
1.94495,0.99868,1.38567,2.30376
1.94495,0.99868,1.38567,2.30376
1.94496,0.99868,1.44773,2.36373
1.94496,0.99868,1.44773,2.36373
1.94503,0.99868,1.46000,2.37567
1.94503,0.99868,1.46000,2.37567
1.94372,0.99878,1.16342,2.08761
1.94372,0.99878,1.16342,2.08761
1.94365,0.99878,1.28866,2.20845
1.94365,0.99878,1.28866,2.20845
1.94172,0.99909,1.40128,2.31498
1.94172,0.99909,1.40128,2.31498
1.94172,0.99909,1.40128,2.31498
1.94172,0.99909,1.40128,2.31498
1.94179,0.99909,1.48446,2.39528
1.94179,0.99909,1.48446,2.39528
1.94345,0.99861,1.44550,2.35904
1.94345,0.99861,1.44550,2.35904
1.94350,0.99861,1.46269,2.37569
1.94350,0.99861,1.46269,2.37569
1.94373,0.99849,1.45749,2.37062
1.94373,0.99849,1.45749,2.37062
1.94379,0.99849,1.47523,2.38781
1.94379,0.99849,1.47523,2.38781
1.94470,0.99845,1.38041,2.29712
1.94470,0.99845,1.38041,2.29712
1.94473,0.99845,1.46735,2.38111
1.94473,0.99845,1.46735,2.38111
1.94553,0.99836,1.38713,2.30430
1.94553,0.99836,1.38713,2.30430
1.94556,0.99836,1.47144,2.38577
1.94556,0.99836,1.47144,2.38577
1.94562,0.99836,1.46294,2.37763
1.94562,0.99836,1.46294,2.37763
1.94622,0.99836,1.37158,2.28987
1.94622,0.99836,1.37158,2.28987
1.94627,0.99836,1.45918,2.37457
1.94627,0.99836,1.45918,2.37457
1.94655,0.99846,1.38671,2.30477
1.94655,0.99846,1.38671,2.30477
1.94659,0.99846,1.46872,2.38405
1.94659,0.99846,1.46872,2.38405
1.94623,0.99848,1.30049,2.22088
1.94623,0.99848,1.30049,2.22088
1.94621,0.99848,1.34639,2.26521
1.94621,0.99848,1.34639,2.26521
1.94407,0.99885,1.37900,2.29433
1.94407,0.99885,1.37900,2.29433
1.94410,0.99885,1.46676,2.37904
1.94410,0.99885,1.46676,2.37904
1.94525,0.99867,1.37992,2.29622
1.94525,0.99867,1.37992,2.29622
1.94529,0.99867,1.46652,2.37986
1.94529,0.99867,1.46652,2.37986
1.94638,0.99842,1.37946,2.29665
1.94638,0.99842,1.37946,2.29665
1.94641,0.99842,1.46322,2.37757
1.94641,0.99842,1.46322,2.37757
1.94739,0.99828,1.38275,2.30066
1.94739,0.99828,1.38275,2.30066
1.94743,0.99828,1.46943,2.38445
1.94743,0.99828,1.46943,2.38445
1.94824,0.99827,1.38513,2.30373
1.94824,0.99827,1.38513,2.30373
1.94827,0.99827,1.46713,2.38302
1.94827,0.99827,1.46713,2.38302
1.94934,0.99823,1.37799,2.29785
1.94934,0.99823,1.37799,2.29785
1.94946,0.99822,1.47054,2.38749
1.94946,0.99822,1.47054,2.38749
1.95013,0.99816,1.38177,2.30215
1.95013,0.99816,1.38177,2.30215
1.95016,0.99816,1.46212,2.37991
1.95016,0.99816,1.46212,2.37991
1.95021,0.99816,1.45278,2.37094
1.95021,0.99816,1.45278,2.37094
1.95058,0.99836,1.43927,2.35828
1.95058,0.99836,1.43927,2.35828
1.95218,0.99844,1.38313,2.30570
1.95218,0.99844,1.38313,2.30570
1.95221,0.99844,1.46608,2.38604
1.95221,0.99844,1.46608,2.38604
1.95227,0.99844,1.45582,2.37617
1.95227,0.99844,1.45582,2.37617
1.95261,0.99849,1.37449,2.29766
1.95261,0.99849,1.37449,2.29766
1.95264,0.99849,1.45854,2.37907
1.95264,0.99849,1.45854,2.37907
1.95269,0.99849,1.45089,2.37172
1.95269,0.99849,1.45089,2.37172
1.95362,0.99855,1.38878,2.31250
1.95362,0.99855,1.38878,2.31250
1.95365,0.99854,1.47006,2.39127
1.95365,0.99854,1.47006,2.39127
1.95368,0.99854,1.46893,2.39022
1.95368,0.99854,1.46893,2.39022
1.95476,0.99847,1.42850,2.35203
1.95476,0.99847,1.42850,2.35203
1.95480,0.99847,1.44771,2.37070
1.95480,0.99847,1.44771,2.37070
1.95536,0.99851,1.48740,2.40965
1.95536,0.99851,1.48740,2.40965
1.95625,0.99825,1.39903,2.32455
1.95625,0.99825,1.39903,2.32455
1.95629,0.99825,1.47708,2.40028
1.95629,0.99825,1.47708,2.40028
1.95635,0.99825,1.46508,2.38871
1.95635,0.99825,1.46508,2.38871
1.95734,0.99815,1.36378,2.29132
1.95734,0.99815,1.36378,2.29132
1.95736,0.99815,1.44811,2.37316
1.95736,0.99815,1.44811,2.37316
1.95851,0.99828,1.49076,2.41581
1.95851,0.99828,1.49076,2.41581
1.95858,0.99828,1.47453,2.40013
1.95858,0.99828,1.47453,2.40013
1.95859,0.99826,1.38333,2.31137
1.95859,0.99826,1.38333,2.31137
1.95862,0.99826,1.46591,2.39156
1.95862,0.99826,1.46591,2.39156
1.95915,0.99837,1.37677,2.30554
1.95915,0.99837,1.37677,2.30554
1.95918,0.99837,1.46036,2.38671
1.95918,0.99837,1.46036,2.38671
1.96061,0.99835,1.49129,2.41822
1.96061,0.99835,1.49129,2.41822
1.96068,0.99835,1.47467,2.40215
1.96068,0.99835,1.47467,2.40215
1.96050,0.99824,1.42942,2.35763
1.96050,0.99824,1.42942,2.35763
1.96054,0.99824,1.44962,2.37730
1.96054,0.99824,1.44962,2.37730
1.96108,0.99835,1.46013,2.38801
1.96108,0.99835,1.46013,2.38801
1.96237,0.99833,1.40259,2.33338
1.96237,0.99833,1.40259,2.33338
1.96242,0.99833,1.48726,2.41573
1.96242,0.99833,1.48726,2.41573
1.96276,0.99824,1.38286,2.31434
1.96276,0.99824,1.38286,2.31434
1.96279,0.99824,1.46640,2.39557
1.96279,0.99824,1.46640,2.39557
1.96326,0.99835,1.34813,2.28102
1.96326,0.99835,1.34813,2.28102
1.96327,0.99836,1.44918,2.37927
1.96327,0.99836,1.44918,2.37927
1.96258,0.99839,1.16128,2.09846
1.96258,0.99839,1.16128,2.09846
1.96247,0.99839,1.30298,2.23602
1.96247,0.99839,1.30298,2.23602
1.96246,0.99839,1.32741,2.25973
1.96246,0.99839,1.32741,2.25973
1.96075,0.99875,1.45398,2.38072
1.96075,0.99875,1.45398,2.38072
1.96080,0.99875,1.47038,2.39670
1.96080,0.99875,1.47038,2.39670
1.96086,0.99875,1.45323,2.38012
1.96086,0.99875,1.45323,2.38012
1.96145,0.99853,1.38131,2.31054
1.96145,0.99853,1.38131,2.31054
1.96148,0.99853,1.46025,2.38722
1.96148,0.99853,1.46025,2.38722
1.96153,0.99853,1.44914,2.37650
1.96153,0.99853,1.44914,2.37650
1.96248,0.99837,1.37029,2.30064
1.96248,0.99837,1.37029,2.30064
1.96254,0.99837,1.45549,2.38345
1.96254,0.99837,1.45549,2.38345
1.96323,0.99823,1.44763,2.37626
1.96323,0.99823,1.44763,2.37626
1.96328,0.99823,1.46017,2.38851
1.96328,0.99823,1.46017,2.38851
1.96420,0.99812,1.45666,2.38584
1.96420,0.99812,1.45666,2.38584
1.96426,0.99812,1.46869,2.39759
1.96426,0.99812,1.46869,2.39759
1.96464,0.99805,1.44518,2.37487
1.96464,0.99805,1.44518,2.37487
1.96469,0.99805,1.45883,2.38820
1.96469,0.99805,1.45883,2.38820
1.96605,0.99799,1.43284,2.36424
1.96605,0.99799,1.43284,2.36424
1.96610,0.99799,1.44622,2.37731
1.96610,0.99799,1.44622,2.37731
1.96702,0.99805,1.43754,2.36976
1.96702,0.99805,1.43754,2.36976
1.96707,0.99805,1.44973,2.38168
1.96707,0.99805,1.44973,2.38168
1.96785,0.99823,1.37989,2.31457
1.96785,0.99823,1.37989,2.31457
1.96788,0.99823,1.46262,2.39512
1.96788,0.99823,1.46262,2.39512
1.96794,0.99823,1.45252,2.38536
1.96794,0.99823,1.45252,2.38536
1.96867,0.99826,1.45969,2.39296
1.96867,0.99826,1.45969,2.39296
1.96872,0.99826,1.46829,2.40140
1.96872,0.99826,1.46829,2.40140
1.96900,0.99824,1.44308,2.37689
1.96900,0.99824,1.44308,2.37689
1.96905,0.99824,1.45882,2.39227
1.96905,0.99824,1.45882,2.39227
1.96999,0.99821,1.38534,2.32155
1.96999,0.99821,1.38534,2.32155
1.97004,0.99821,1.46235,2.39660
1.97004,0.99821,1.46235,2.39660
1.97009,0.99821,1.45072,2.38534
1.97009,0.99821,1.45072,2.38534
1.97022,0.99827,1.36685,2.30359
1.97022,0.99827,1.36685,2.30359
1.97025,0.99827,1.44693,2.38162
1.97025,0.99827,1.44693,2.38162
1.97148,0.99830,1.38503,2.32254
1.97148,0.99830,1.38503,2.32254
1.97149,0.99830,1.44480,2.38079
1.97149,0.99830,1.44480,2.38079
1.97274,0.99817,1.37382,2.31269
1.97274,0.99817,1.37382,2.31269
1.97277,0.99817,1.45621,2.39305
1.97277,0.99817,1.45621,2.39305
1.97277,0.99817,1.45621,2.39305
1.97277,0.99817,1.45621,2.39305
1.97368,0.99810,1.38255,2.32195
1.97368,0.99810,1.38255,2.32195
1.97372,0.99809,1.46062,2.39815
1.97372,0.99809,1.46062,2.39815
1.97485,0.99810,1.44391,2.38294
1.97485,0.99810,1.44391,2.38294
1.97490,0.99810,1.45786,2.39661
1.97490,0.99810,1.45786,2.39661
1.97495,0.99810,1.44068,2.37991
1.97495,0.99810,1.44068,2.37991
1.97551,0.99818,1.43347,2.37332
1.97551,0.99818,1.43347,2.37332
1.97555,0.99818,1.45283,2.39227
1.97555,0.99818,1.45283,2.39227
1.97667,0.99821,1.48646,2.42619
1.97667,0.99821,1.48646,2.42619
1.97673,0.99821,1.46899,2.40921
1.97673,0.99821,1.46899,2.40921
1.97686,0.99807,1.44150,2.38210
1.97686,0.99807,1.44150,2.38210
1.97828,0.99802,1.45492,2.39657
1.97828,0.99802,1.45492,2.39657
1.97833,0.99802,1.46508,2.40656
1.97833,0.99802,1.46508,2.40656
1.97819,0.99805,1.38180,2.32477
1.97819,0.99805,1.38180,2.32477
1.97822,0.99805,1.46048,2.40167
1.97822,0.99805,1.46048,2.40167
1.97827,0.99805,1.44901,2.39053
1.97827,0.99805,1.44901,2.39053
1.97906,0.99817,1.37039,2.31446
1.97906,0.99817,1.37039,2.31446
1.97908,0.99817,1.45519,2.39736
1.97908,0.99817,1.45519,2.39736
1.97913,0.99817,1.44684,2.38926
1.97913,0.99817,1.44684,2.38926
1.97952,0.99816,1.44496,2.38759
1.97952,0.99816,1.44496,2.38759
1.97957,0.99816,1.45779,2.40018
1.97957,0.99816,1.45779,2.40018
1.97977,0.99821,1.38787,2.33185
1.97977,0.99821,1.38787,2.33185
1.97981,0.99821,1.46415,2.40644
1.97981,0.99821,1.46415,2.40644
1.98073,0.99815,1.37680,2.32180
1.98073,0.99815,1.37680,2.32180
1.98077,0.99815,1.45446,2.39777
1.98077,0.99815,1.45446,2.39777
1.98082,0.99815,1.44317,2.38679
1.98082,0.99815,1.44317,2.38679
1.98159,0.99818,1.47131,2.41497
1.98159,0.99818,1.47131,2.41497
1.98159,0.99818,1.47131,2.41497
1.98159,0.99818,1.47131,2.41497
1.98168,0.99818,1.44546,2.38979
1.98168,0.99818,1.44546,2.38979
1.98158,0.99830,1.43916,2.38332
1.98158,0.99830,1.43916,2.38332
1.98163,0.99830,1.45237,2.39631
1.98163,0.99830,1.45237,2.39631
1.98243,0.99825,1.37105,2.31738
1.98243,0.99825,1.37105,2.31738
1.98244,0.99825,1.43446,2.37941
1.98244,0.99825,1.43446,2.37941
1.98334,0.99823,1.37857,2.32548
1.98334,0.99823,1.37857,2.32548
1.98337,0.99823,1.45913,2.40434
1.98337,0.99823,1.45913,2.40434
1.98420,0.99813,1.37454,2.32214
1.98420,0.99813,1.37454,2.32214
1.98420,0.99813,1.37454,2.32214
1.98420,0.99813,1.37454,2.32214
1.98425,0.99813,1.45439,2.40035
1.98425,0.99813,1.45439,2.40035
1.98477,0.99808,1.37531,2.32321
1.98477,0.99808,1.37531,2.32321
1.98477,0.99808,1.37531,2.32321
1.98477,0.99808,1.37531,2.32321
1.98482,0.99808,1.45438,2.40067
1.98482,0.99808,1.45438,2.40067
1.98561,0.99807,1.39439,2.34257
1.98561,0.99807,1.39439,2.34257
1.98561,0.99807,1.39439,2.34257
1.98561,0.99807,1.39439,2.34257
1.98568,0.99807,1.46736,2.41410
1.98568,0.99807,1.46736,2.41410
1.98618,0.99805,1.45712,2.40433
1.98618,0.99805,1.45712,2.40433
1.98623,0.99805,1.46794,2.41500
1.98623,0.99805,1.46794,2.41500
1.98527,0.99805,1.19097,2.14243
1.98527,0.99805,1.19097,2.14243
1.98123,0.99883,1.39545,2.33824
1.98123,0.99883,1.39545,2.33824
1.98130,0.99883,1.47783,2.41878
1.98130,0.99883,1.47783,2.41878
1.98136,0.99883,1.45820,2.39969
1.98136,0.99883,1.45820,2.39969
1.98215,0.99856,1.39222,2.33560
1.98215,0.99856,1.39222,2.33560
1.98219,0.99855,1.47594,2.41743
1.98219,0.99855,1.47594,2.41743
1.98396,0.99793,1.37012,2.31520
1.98396,0.99793,1.37012,2.31520
1.98399,0.99792,1.45079,2.39410
1.98399,0.99792,1.45079,2.39410
1.98404,0.99792,1.44102,2.38460
1.98404,0.99792,1.44102,2.38460
1.98456,0.99764,1.36626,2.31153
1.98456,0.99764,1.36626,2.31153
1.98459,0.99764,1.44618,2.38971
1.98459,0.99764,1.44618,2.38971
1.98464,0.99764,1.43680,2.38059
1.98464,0.99764,1.43680,2.38059
1.98513,0.99770,1.44978,2.39362
1.98513,0.99770,1.44978,2.39362
1.98519,0.99770,1.45887,2.40257
1.98519,0.99770,1.45887,2.40257
1.98524,0.99770,1.43826,2.38247
1.98524,0.99770,1.43826,2.38247
1.98528,0.99770,1.41458,2.35937
1.98528,0.99770,1.41458,2.35937
1.98556,0.99781,1.45100,2.39511
1.98556,0.99781,1.45100,2.39511
1.98561,0.99781,1.46248,2.40640
1.98561,0.99781,1.46248,2.40640
1.98647,0.99776,1.37394,2.32043
1.98647,0.99776,1.37394,2.32043
1.98650,0.99775,1.45484,2.39963
1.98650,0.99775,1.45484,2.39963
1.98730,0.99779,1.39625,2.34295
1.98730,0.99779,1.39625,2.34295
1.98732,0.99779,1.39796,2.34464
1.98732,0.99779,1.39796,2.34464
1.99251,0.99599,1.55005,2.49789
1.99251,0.99599,1.55005,2.49789
1.99261,0.99596,1.55938,2.50715
1.99261,0.99596,1.55938,2.50715
1.99270,0.99594,1.52872,2.47716
1.99270,0.99594,1.52872,2.47716
1.99690,0.99160,1.49154,2.44122
1.99690,0.99160,1.49154,2.44122
1.99896,0.99113,1.38358,2.33669
1.99896,0.99113,1.38358,2.33669
1.99899,0.99114,1.48305,2.43462
1.99899,0.99114,1.48305,2.43462
1.99799,0.99316,1.36370,2.31769
1.99799,0.99316,1.36370,2.31769
1.99801,0.99317,1.46339,2.41576
1.99801,0.99317,1.46339,2.41576
1.99807,0.99319,1.46170,2.41418
1.99807,0.99319,1.46170,2.41418
1.99661,0.99553,1.42977,2.38301
1.99661,0.99553,1.42977,2.38301
1.99421,0.99769,1.44597,2.39783
1.99421,0.99769,1.44597,2.39783
1.99421,0.99769,1.44597,2.39783
1.99421,0.99769,1.44597,2.39783
1.99424,0.99770,1.46518,2.41670
1.99424,0.99770,1.46518,2.41670
1.99431,0.99771,1.43995,2.39205
1.99431,0.99771,1.43995,2.39205
1.99188,0.99904,1.35108,2.30301
1.99188,0.99904,1.35108,2.30301
1.99190,0.99905,1.44280,2.39292
1.99190,0.99905,1.44280,2.39292
1.98940,0.99980,1.35083,2.30032
1.98940,0.99980,1.35083,2.30032
1.98942,0.99981,1.43657,2.38425
1.98942,0.99981,1.43657,2.38425
1.98739,1.00027,1.41537,2.36121
1.98739,1.00027,1.41537,2.36121
1.98743,1.00027,1.43892,2.38428
1.98743,1.00027,1.43892,2.38428
1.98650,1.00025,1.42143,2.36571
1.98650,1.00025,1.42143,2.36571
1.98340,0.99998,1.05761,2.00662
1.98340,0.99998,1.05761,2.00662
1.98322,0.99999,1.17669,2.12257
1.98322,0.99999,1.17669,2.12257
1.97934,1.00050,1.43962,2.37445
1.97934,1.00050,1.43962,2.37445
1.97939,1.00050,1.45627,2.39072
1.97939,1.00050,1.45627,2.39072
1.97959,0.99993,1.42581,2.36042
1.97959,0.99993,1.42581,2.36042
1.97964,0.99993,1.44580,2.37993
1.97964,0.99993,1.44580,2.37993
1.97943,0.99938,1.42771,2.36119
1.97943,0.99938,1.42771,2.36119
1.97945,0.99938,1.44425,2.37731
1.97945,0.99938,1.44425,2.37731
1.97788,0.99899,0.99699,1.94000
1.97788,0.99899,0.99699,1.94000
1.97729,0.99900,1.18388,2.12100
1.97729,0.99900,1.18388,2.12100
1.97418,0.99930,1.23766,2.16983
1.97418,0.99930,1.23766,2.16983
1.97414,0.99930,1.35456,2.28316
1.97414,0.99930,1.35456,2.28316
1.97415,0.99930,1.36792,2.29613
1.97415,0.99930,1.36792,2.29613
1.97409,0.99878,1.45888,2.38343
1.97409,0.99878,1.45888,2.38343
1.97653,0.99794,1.37486,2.30364
1.97653,0.99794,1.37486,2.30364
1.97659,0.99794,1.45651,2.38298
1.97659,0.99794,1.45651,2.38298
1.97665,0.99793,1.43847,2.36553
1.97665,0.99793,1.43847,2.36553
1.97670,0.99793,1.41634,2.34409
1.97670,0.99793,1.41634,2.34409
1.97729,0.99766,1.44221,2.36930
1.97729,0.99766,1.44221,2.36930
1.97735,0.99765,1.45681,2.38355
1.97735,0.99765,1.45681,2.38355
1.97893,0.99754,1.45362,2.38189
1.97893,0.99754,1.45362,2.38189
1.97893,0.99754,1.45362,2.38189
1.97893,0.99754,1.45362,2.38189
1.98079,0.99749,1.46436,2.39417
1.98079,0.99749,1.46436,2.39417
1.98086,0.99749,1.47152,2.40121
1.98086,0.99749,1.47152,2.40121
1.98086,0.99749,1.47152,2.40121
1.98086,0.99749,1.47152,2.40121
1.98193,0.99749,1.43370,2.36535
1.98193,0.99749,1.43370,2.36535
1.98198,0.99749,1.44864,2.37994
1.98198,0.99749,1.44864,2.37994
1.98198,0.99749,1.44864,2.37994
1.98198,0.99749,1.44864,2.37994
1.98330,0.99763,1.43827,2.37121
1.98330,0.99763,1.43827,2.37121
1.98508,0.99777,1.37522,2.31170
1.98508,0.99777,1.37522,2.31170
1.98512,0.99777,1.45446,2.38893
1.98512,0.99777,1.45446,2.38893
1.98702,0.99791,1.37909,2.31752
1.98702,0.99791,1.37909,2.31752
1.98705,0.99791,1.45587,2.39242
1.98705,0.99791,1.45587,2.39242
1.98929,0.99791,1.38772,2.32823
1.98929,0.99791,1.38772,2.32823
1.98931,0.99790,1.45370,2.39263
1.98931,0.99790,1.45370,2.39263
1.98939,0.99790,1.45816,2.39708
1.98939,0.99790,1.45816,2.39708
1.99098,0.99793,1.38809,2.33023
1.99098,0.99793,1.38809,2.33023
1.99102,0.99793,1.46801,2.40833
1.99102,0.99793,1.46801,2.40833
1.99108,0.99793,1.45873,2.39933
1.99108,0.99793,1.45873,2.39933
1.99316,0.99787,1.46217,2.40478
1.99316,0.99787,1.46217,2.40478
1.99322,0.99787,1.47044,2.41293
1.99322,0.99787,1.47044,2.41293
1.99482,0.99793,1.48241,2.42625
1.99482,0.99793,1.48241,2.42625
1.99555,0.99802,1.33421,2.28185
1.99555,0.99802,1.33421,2.28185
1.99556,0.99802,1.36783,2.31475
1.99556,0.99802,1.36783,2.31475
1.99494,0.99828,1.39877,2.34419
1.99494,0.99828,1.39877,2.34419
1.99499,0.99828,1.47713,2.42088
1.99499,0.99828,1.47713,2.42088
1.99505,0.99828,1.46650,2.41055
1.99505,0.99828,1.46650,2.41055
1.99733,0.99814,1.39667,2.34443
1.99733,0.99814,1.39667,2.34443
1.99739,0.99813,1.47707,2.42320
1.99739,0.99813,1.47707,2.42320
1.99977,0.99790,1.40300,2.35289
1.99977,0.99790,1.40300,2.35289
1.99981,0.99790,1.48152,2.42989
1.99981,0.99790,1.48152,2.42989
1.99987,0.99790,1.46855,2.41725
1.99987,0.99790,1.46855,2.41725
2.00171,0.99779,1.39252,2.34441
2.00171,0.99779,1.39252,2.34441
2.00174,0.99779,1.47506,2.42541
2.00174,0.99779,1.47506,2.42541
2.00416,0.99774,1.45436,2.40758
2.00416,0.99774,1.45436,2.40758
2.00422,0.99774,1.47035,2.42334
2.00422,0.99774,1.47035,2.42334
2.00427,0.99774,1.45275,2.40612
2.00427,0.99774,1.45275,2.40612
2.00577,0.99789,1.47123,2.42585
2.00577,0.99789,1.47123,2.42585
2.00583,0.99789,1.48386,2.43833
2.00583,0.99789,1.48386,2.43833
2.00583,0.99789,1.48386,2.43833
2.00583,0.99789,1.48386,2.43833
2.00738,0.99795,1.47345,2.42965
2.00738,0.99795,1.47345,2.42965
2.00741,0.99795,1.48725,2.44325
2.00741,0.99795,1.48725,2.44325
2.00751,0.99795,1.46205,2.41858
2.00751,0.99795,1.46205,2.41858
2.00908,0.99797,1.45847,2.41659
2.00908,0.99797,1.45847,2.41659
2.00914,0.99797,1.47082,2.42880
2.00914,0.99797,1.47082,2.42880
2.01091,0.99792,1.46206,2.42188
2.01091,0.99792,1.46206,2.42188
2.01271,0.99787,1.46950,2.43094
2.01271,0.99787,1.46950,2.43094
2.01277,0.99787,1.47835,2.43973
2.01277,0.99787,1.47835,2.43973
2.01277,0.99787,1.47835,2.43973
2.01277,0.99787,1.47835,2.43973
2.01285,0.99787,1.44407,2.40605
2.01285,0.99787,1.44407,2.40605
2.01342,0.99794,1.44188,2.40424
2.01342,0.99794,1.44188,2.40424
2.01512,0.99809,1.40298,2.36766
2.01512,0.99809,1.40298,2.36766
2.01512,0.99809,1.40298,2.36766
2.01512,0.99809,1.40298,2.36766
2.01518,0.99809,1.47251,2.43632
2.01518,0.99809,1.47251,2.43632
2.01646,0.99812,1.36602,2.33243
2.01646,0.99812,1.36602,2.33243
2.01649,0.99812,1.45799,2.42320
2.01649,0.99812,1.45799,2.42320
2.01654,0.99812,1.45094,2.41630
2.01654,0.99812,1.45094,2.41630
2.01780,0.99818,1.45314,2.41964
2.01780,0.99818,1.45314,2.41964
2.01783,0.99818,1.46870,2.43503
2.01783,0.99818,1.46870,2.43503
2.01904,0.99819,1.46854,2.43595
2.01904,0.99819,1.46854,2.43595
2.01910,0.99819,1.48058,2.44790
2.01910,0.99819,1.48058,2.44790
2.02078,0.99812,1.50036,2.46901
2.02078,0.99812,1.50036,2.46901
2.02085,0.99812,1.48051,2.44947
2.02085,0.99812,1.48051,2.44947
2.02137,0.99789,1.46479,2.43394
2.02137,0.99789,1.46479,2.43394
2.02143,0.99789,1.47528,2.44436
2.02143,0.99789,1.47528,2.44436
2.02148,0.99788,1.45577,2.42515
2.02148,0.99788,1.45577,2.42515
2.02148,0.99788,1.45577,2.42515
2.02148,0.99788,1.45577,2.42515
2.02155,0.99788,1.42246,2.39229
2.02155,0.99788,1.42246,2.39229
2.02172,0.99806,1.46350,2.43283
2.02172,0.99806,1.46350,2.43283
2.02323,0.99807,1.39378,2.36531
2.02323,0.99807,1.39378,2.36531
2.02324,0.99807,1.45749,2.42832
2.02324,0.99807,1.45749,2.42832
2.02332,0.99807,1.46050,2.43139
2.02332,0.99807,1.46050,2.43139
2.02407,0.99805,1.39782,2.36986
2.02407,0.99805,1.39782,2.36986
2.02411,0.99805,1.47505,2.44629
2.02411,0.99805,1.47505,2.44629
2.02416,0.99804,1.46459,2.43601
2.02416,0.99804,1.46459,2.43601
2.02511,0.99804,1.45894,2.43115
2.02511,0.99804,1.45894,2.43115
2.02602,0.99807,1.40428,2.37776
2.02602,0.99807,1.40428,2.37776
2.02606,0.99807,1.48256,2.45528
2.02606,0.99807,1.48256,2.45528
2.02612,0.99807,1.46818,2.44111
2.02612,0.99807,1.46818,2.44111
2.02473,0.99817,1.16426,2.13856
2.02473,0.99817,1.16426,2.13856
2.02105,0.99886,1.38991,2.35770
2.02105,0.99886,1.38991,2.35770
2.02108,0.99886,1.47461,2.44134
2.02108,0.99886,1.47461,2.44134
2.02114,0.99886,1.46544,2.43235
2.02114,0.99886,1.46544,2.43235
